ID,ST04Q01,ST15Q01,ST19Q01,misced,fisced,CLCUSE1,ESCS,FAMSTRUC,BELONG,STUDREL,ATTLNACT,ATSCHL,ANXMAT,FAILMAT,INSTMOT,INTMAT,SMATBEH,MATHEFF,MATINTFC,MATWKETH,SCMAT,SUBNORM
2766,1,3,3,6,6,1,0.44,1,-0.37,2.16,1.2115,-0.95,1.26,-0.076,1.59,2.29,0.2171,2.27,-1.5329,1.0166,-1.61,3.8587
2767,2,2,1,6,5,3,1.46,1,0.56,1.13,-0.3397,0.24,-0.47,0.1524,-0.39,-0.95,0.2171,0.54,-0.2514,-0.4017,0.41,0.6602
2768,2,1,1,6,6,2,0.17,2,0.32,-0.79,0.5206,-0.24,-0.47,-0.3017,-1.12,-0.34,-0.4567,-0.48,0.6584,-0.7235,-0.29,0.6602
2769,1,4,1,5,5,3,-0.38,1,-1.18,-0.48,0.5206,-0.95,0.06,1.2219,-0.39,-0.34,-2.1402,-0.77,-1.5329,-0.7235,-0.06,-0.3852
2770,2,1,3,5,5,3,-0.43,2,-0.74,-0.02,1.2115,2.35,-1.3,-0.767,1.59,0.91,0.811,2.27,1.4565,0.2882,2.26,-1.3599
2771,2,1,1,6,6,3,0.73,2,0.08,0.45,0.5206,0.77,-2.37,-1.0202,0.05,0.3,0.4486,0.78,0.6584,-0.4017,1.7,0.6602
2772,1,1,1,6,4,3,1.3,2,-0.37,-0.02,-0.9394,-0.64,-0.47,-0.3017,0.05,0.58,-1.0226,-0.02,1.4565,0.2882,0.41,0.3026
2773,2,1,1,2,5,1,0.57,2,-0.74,-0.48,-0.3397,-0.24,0.56,0.64,-1.12,0.3,0.2171,-0.63,-0.7332,-0.0651,-0.06,-0.0455
2774,1,1,1,6,4,2,0.83,2,0.66,0.81,1.2115,0.77,2.55,1.2219,-2.3,-1.78,-2.1402,0.15,-1.3074,2.7167,-2.18,-1.9864
2775,1,1,1,6,6,4,1.08,2,2.63,-1.68,1.2115,-0.24,1.3,2.0328,-1.12,-1.27,0.3835,-1.21,-0.2514,-0.8805,-1.61,0.3026
2776,1,1,1,3,5,3,0.21,2,-1.18,0.45,-0.9394,-0.24,0.32,1.2219,-0.67,0.3,0.2171,-0.77,-0.2514,-0.0651,-0.29,-1.6717
2777,1,1,1,2,6,2,-0.68,2,-0.37,-0.02,1.2115,1.38,1.02,0.3889,1.11,0.3,1.2856,-0.63,-0.2514,1.0815,-1.01,1.0265
2778,1,1,1,6,5,3,-0.14,2,0.56,0.81,0.0873,0.24,1.53,0.9139,0.8,0.3,0.811,-0.77,-1.5329,0.649,-0.52,1.0265
2779,2,4,2,2,2,1,-1.5,2,-0.9,-0.79,-0.9394,-0.64,0.56,0.3889,0.05,0.58,1.5866,-0.77,0.1775,-0.5641,0.65,0.6602
2780,2,1,1,4,5,1,0.24,2,0.56,2.16,0.5206,0.77,-1.3,0.3889,1.59,2.29,1.0998,2.27,0.6584,-3.4503,2.26,-0.0455
2781,2,3,1,5,2,5,0.05,1,-0.37,-0.79,-0.9394,-0.95,0.06,0.3889,-0.39,0.3,0.811,-0.33,1.4565,-0.0651,0.18,-0.3852
2782,2,4,1,4,2,3,-0.28,2,-1.18,0.45,-1.7015,0.77,-1,-0.53,-1.33,-0.66,0.4486,0.15,-1.3074,-0.7235,-0.52,-1.9864
2783,1,1,1,4,4,3,-0.76,2,-0.15,-0.48,-0.3397,0.24,0.56,0.3889,0.05,0.91,0.2171,0.78,-0.2514,-0.2356,1.12,-0.3852
2784,1,1,1,4,2,4,-0.05,2,-0.06,0.45,-0.3397,0.77,0.56,-0.53,1.11,1.23,-0.4567,-0.18,-0.2514,2.7167,1.7,1.0265
2785,2,1,1,6,2,2,0.56,2,-0.15,-0.79,-0.3397,-0.95,0.32,2.0328,-1.12,-0.34,-2.1402,2.27,-0.2514,-0.4017,0.65,-0.0944
2786,2,2,1,5,6,4,0.91,2,-0.56,0.45,-1.4236,-0.24,0.06,0.1524,-0.67,0,0.4486,-0.33,-0.2514,-0.8805,-0.06,-0.3852
2787,1,1,1,6,5,3,0.53,2,0.48,0.81,-0.3397,0.77,1.26,0.9139,-0.9,0.58,-0.0721,-0.48,-1.3074,0.649,0.18,0.6602
2788,2,2,2,2,3,1,-0.82,2,-0.74,1.51,0.5206,-1.22,1.26,1.5828,-1.83,-1.78,-0.0721,-1.21,-0.2514,-3.4503,-2.18,1.7943
2789,1,2,1,3,3,3,-0.26,2,-0.9,-0.48,1.2115,0.77,0.32,1.5828,1.59,-0.34,-0.4567,-0.33,-1.5329,1.4298,-0.29,-0.0455
2790,1,2,2,5,2,2,-0.18,2,-1.18,0.45,0.0873,0.24,0.32,-0.076,1.11,1.51,0.4486,0.54,1.4565,1.2128,1.12,-0.0455
2791,2,1,1,4,2,3,-0.66,2,-0.56,0.81,-1.7015,-0.64,0.06,0.3889,0.5,0.3,0.4486,-0.02,0.1775,-0.5641,0.41,1.0265
2792,1,1,1,2,6,2,1.57,2,0.56,-0.48,0.0873,0.24,0.32,0.1524,-0.9,-0.66,-0.0721,-0.02,-1.4365,-0.0651,-0.76,-0.7176
2793,1,2,1,6,6,4,1.35,2,-0.56,-1.04,-0.9394,-0.24,0.32,1.2219,-2.3,-1.78,-2.1402,-1.06,-0.6441,-0.7235,-1.01,-0.7176
2794,1,1,2,3,2,2,-0.71,2,-0.56,-1.04,-1.4236,-0.64,-0.2,0.64,0.05,0,-1.0226,0.15,1.4565,-0.8805,0.88,-0.0455
2795,1,2,1,5,6,5,0.56,1,-0.37,-0.48,-0.9394,-0.24,-0.47,0.3889,-0.67,-0.34,-2.1402,-1.06,-1.5329,2.7167,-1.01,-0.3852
2796,1,1,1,6,6,2,1.28,2,-1.18,-1.04,0.0873,0.77,1.02,0.3889,-0.67,-0.34,-1.0226,0.34,-0.7332,0.1099,-0.29,-0.3852
2797,2,2,4,3,3,2,-0.84,1,-1.53,-2.16,-0.9394,-0.95,-0.2,2.0328,-2.3,-1.27,-0.9044,0.78,-0.2514,-1.3412,-0.31,-1.3599
2798,2,1,1,6,3,1,0.02,2,-1.05,-0.48,0.5206,0.24,0.79,0.3889,0.5,0,-2.1402,-1.36,-0.1191,-0.5641,-0.52,-0.3852
2799,2,1,1,5,3,4,0.39,1,-0.74,-1.68,-1.7015,-0.95,0.32,2.6645,-2.3,-1.27,-1.0226,-0.25,-0.7332,-0.0651,-1.01,-1.0426
2800,2,3,4,2,2,2,-1.45,1,0.08,-0.79,-0.3397,0.77,0.06,0.64,-0.67,-0.66,-0.4567,-0.02,0.6584,-0.2356,-0.76,-0.3852
2801,1,2,1,5,5,3,-0.64,2,0.82,-1.04,0.0873,-0.95,0.79,0.9139,-0.39,-0.66,-0.0721,-0.63,-1.5329,-0.0651,-1.28,-1.0426
2802,2,1,1,3,2,3,-0.38,2,-0.56,-0.79,1.2115,2.35,1.53,0.3889,-0.67,0.3,-0.0721,-0.33,0.4296,0.1099,-1.01,1.0265
2803,2,1,1,2,6,5,-0.28,1,0.32,-0.02,0.0873,0.77,0.56,-0.076,0.05,0.58,0.4486,1.07,-0.2514,0.649,0.41,0.6602
2804,1,1,1,5,2,3,0.76,2,-0.15,-0.48,0.0873,-0.24,0.32,0.1524,-0.67,0,0.2171,-0.77,-0.7332,0.649,0.18,0.3026
2805,1,4,1,5,5,1,-0.7,2,0.32,-0.79,-0.9394,-0.24,-0.47,-2.0269,-1.12,-0.34,-0.4567,-0.92,0.1775,-0.8805,-0.06,-0.7176
2806,2,2,1,3,3,3,-1.11,2,-0.9,-0.48,0.0873,0.77,0.56,-0.3017,0.8,-0.66,1.0998,-0.77,-0.7332,-0.5641,-0.29,-0.0455
2807,1,1,4,5,5,2,0.05,2,-1.18,-1.04,-1.4236,-0.64,0.56,0.64,-2.3,-1.78,-0.4567,-0.92,-1.5329,-1.0353,-2.18,-0.7176
2808,2,1,1,5,6,3,0.29,3,0.08,-0.48,0.0873,0.24,-0.47,-0.076,-0.67,-0.66,-2.1402,-0.63,-0.7332,-0.7235,0.18,-0.0455
2809,1,2,1,5,4,3,0.61,2,0.56,-0.02,0.0873,0.77,0.79,-0.076,0.05,0.3,-0.0721,-0.18,1.4565,-0.4017,-0.29,0.3026
2810,1,1,1,4,4,3,-0.18,1,0.08,-0.79,-0.3397,-0.64,-0.2,-0.076,-0.39,0,-0.0721,-0.48,-0.2514,-0.0651,-0.06,-0.0455
2811,2,3,2,2,4,2,-0.17,1,-0.37,-0.79,-0.9394,-0.64,0.32,0.1524,0.05,0.58,-0.4567,-0.92,-0.2514,-0.4017,0.41,-0.0455
2812,2,1,1,6,6,3,-0.38,2,-0.74,-0.02,-0.3397,-0.24,0.32,-0.076,-0.39,0,1.2288,-0.77,1.4565,-0.4017,-0.29,-0.0944
2813,2,2,1,3,3,2,-0.3,2,-0.9,-0.48,-0.9394,-0.24,0.06,-0.767,0.05,0.3,-0.4567,-0.77,0.6584,-0.2356,-0.06,-0.0455
2814,1,2,1,2,4,2,-0.51,2,-0.74,-0.48,0.0873,-0.64,0.32,1.2219,0.05,0.58,0.6426,-0.63,-0.2514,0.2882,0.65,-0.7176
2815,1,1,4,4,3,4,0.22,2,-0.56,-0.02,-0.9394,0.77,0.56,0.3889,-1.12,-1.27,-0.4567,-0.18,-1.3074,-0.3195,-1.28,-0.3852
2816,2,1,1,5,6,3,0.99,2,0.32,-0.02,0.0873,0.24,0.06,-0.767,-0.67,-0.34,-1.0226,-0.77,1.2691,0.1099,0.18,-0.0455
2817,1,1,2,3,6,2,0.66,1,-1.05,-0.02,-0.3397,0.24,0.79,0.3889,-1.56,-0.66,0.4486,-0.48,-1.3697,-0.7235,-1.61,-1.0426
2818,1,1,1,5,5,3,-0.35,2,1.42,1.13,1.2115,2.35,-1,-0.3017,1.11,0.3,-0.4567,-0.48,0.6584,0.649,-0.06,1.0265
2819,2,1,1,5,5,1,0.15,2,-0.74,-0.02,0.0873,0.24,0.32,0.1524,-1.12,-1.78,-0.4567,-1.06,-1.5329,-0.7235,-1.28,-1.0426
2820,1,4,1,6,6,2,1.94,2,0.08,-0.48,0.5206,-0.24,1.02,-0.53,0.05,0.3,-0.0721,0.15,-0.7332,0.2882,-0.46,-0.0455
2821,1,1,1,4,4,4,0.25,1,-0.56,-0.02,-0.9394,-0.24,0.32,-0.767,0.05,0.91,0.4486,-0.77,0.1775,0.2882,0.18,0.6602
2822,1,1,1,5,2,1,0.94,2,-0.9,-1.47,-1.4236,-0.24,0.06,0.3889,0.05,0.58,0.2171,-0.77,-1.5329,-1.0353,-0.52,-0.3852
2823,2,2,1,5,3,3,0.26,1,-0.37,-0.48,0.0873,0.24,0.32,0.3889,0.05,0.3,-2.1402,0.78,-0.2514,-0.0651,0.18,-0.0455
2824,1,1,1,3,2,3,0.19,1,0.56,-0.02,0.5206,0.24,0.79,0.1524,-0.67,0.58,0.9618,-0.18,0.1775,0.8307,0.18,-0.0455
2825,1,2,1,5,5,3,0.2,2,-0.37,-0.79,0.0873,0.24,0.79,1.2219,-1.12,-1.27,-0.4567,-0.48,-1.3074,-0.2356,-0.52,-0.3852
2826,1,1,1,6,6,3,0.02,2,-0.56,-0.02,1.2115,-0.24,1.26,0.1524,-0.39,0.58,-0.4567,0.15,0.1775,-0.7235,-1.28,-0.0455
2827,1,1,2,4,4,3,0.47,2,0.56,1.51,0.0873,0.24,0.79,0.0073,-1.83,-0.34,-0.0721,-0.18,-1.5329,0.4684,-2.18,1.4014
2828,2,2,2,4,4,2,-1.26,2,-0.74,-0.02,-0.9394,-0.64,0.32,0.64,0.05,0.3,0.6426,-0.02,1.2818,0.649,0.18,0.6602
2829,1,1,1,6,5,4,1.65,2,0.32,-0.48,1.2115,-0.24,0.32,0.3889,1.59,0.58,-0.4567,-0.02,-0.4887,0.2882,0.18,0.3026
2830,1,2,1,5,2,3,-0.67,2,-0.15,0.45,1.2115,-0.24,0.79,0.3889,1.11,-0.34,-0.0721,0.15,-0.7332,1.4298,0.41,-0.3852
2831,2,1,1,2,3,2,0.05,2,-0.74,-0.48,-0.9394,-0.64,0.32,0.1524,-0.9,0,0.9618,-0.63,0.1775,-0.2356,-0.52,-0.0455
2832,2,1,1,6,6,1,1.72,2,-0.37,-1.47,1.2115,-0.95,1.26,-0.3017,-2.3,-0.95,0.811,-0.18,-0.2514,-1.0353,-1.61,-1.6717
2833,1,1,1,3,3,4,-0.6,2,-0.15,-0.79,-1.4236,1.38,0.79,0.3889,-0.9,-0.34,0.2171,-0.77,0.1775,-0.0651,-0.52,-0.7176
2834,1,1,1,3,4,4,-0.25,2,-0.15,1.51,0.0873,1.38,0.56,0.64,-0.67,0.3,-0.4567,-0.33,-0.7332,-0.8805,-0.29,-0.3852
2835,2,2,1,4,3,1,0.17,2,-1.64,-0.48,-0.3397,-0.64,1.02,0.1524,-1.56,-1.78,-2.1402,-1.51,-1.5329,-0.7235,-2.18,-0.0455
2836,1,1,1,3,3,1,-0.84,2,-0.74,-0.48,-0.9394,-0.24,0.32,0.3889,0.05,0.3,0.4486,-0.02,0.1775,0.2882,-0.06,0.3026
2837,2,2,1,5,3,3,0.02,2,-0.37,-1.26,-1.4236,-0.64,0.32,0.9139,-1.12,0,0.811,-0.33,-0.2514,-0.4017,-0.29,0.3026
2838,1,4,3,3,6,3,-0.64,2,-0.15,-0.02,-0.3397,1.38,0.56,-1.0202,-0.67,0.3,0.6426,-0.02,-0.2514,1.6881,-0.29,1.4014
2839,1,2,1,6,2,3,0.3,2,1.1,1.51,-0.3397,1.38,0.32,-0.767,0.05,0.58,-0.0721,-0.18,-0.7332,1.2128,0.41,-0.3852
2840,1,2,2,2,3,1,-0.97,2,2.63,2.16,0.5206,0.24,0.79,0.9139,-0.9,0,-0.0721,-0.92,-0.7332,-0.5641,-1.41,-0.0455
2841,2,1,1,4,4,2,0.59,2,0.08,-1.68,0.5206,-1.7,1.53,0.9139,-0.39,-1.78,-2.1402,-0.92,1.4565,-0.7235,-1.61,-0.0455
2842,1,2,1,3,3,1,-0.71,2,-0.15,0.81,-0.9394,-0.24,0.56,-1.0202,0.05,0.58,1.0998,-0.77,1.4565,0.1099,-0.52,-0.0455
2843,2,1,1,5,3,4,0.1,1,-0.9,0.81,-0.9394,-0.24,0.06,0.3889,-1.12,-0.34,-0.0721,-0.63,-1.5329,0.4684,-0.52,-0.0455
2844,2,2,1,6,6,3,0.9,2,0.08,-0.02,1.2115,0.24,-0.2,0.9139,1.11,0.58,-1.0226,1.07,1.4565,-0.0651,0.88,1.0265
2845,2,1,1,4,4,1,-0.06,2,-1.18,-1.04,-0.9394,-0.95,2.55,0.1524,0.05,-0.66,0.4486,-0.18,0.6584,-0.4017,-0.76,-0.3852
2846,2,1,1,6,5,5,0.88,2,-1.05,-1.04,1.2115,-0.24,0.06,0.1524,0.05,0,1.3516,-0.33,-1.5329,-1.6519,1.38,-0.0455
2847,1,2,1,2,2,3,-1.7,2,-1.22,-0.55,-0.3397,-0.24,0.32,1.2219,-1.41,-0.95,-1.0441,-0.51,-0.2651,-0.5641,-1.01,-1.0426
2848,1,2,1,6,6,4,1.29,2,0.32,-0.02,-0.3397,0.24,0.56,0.3889,-1.33,-0.34,-2.1402,-0.18,-0.7332,-0.8805,-1.28,-1.3599
2849,2,4,1,2,5,2,-0.1,2,-0.74,-2.16,0.0873,-0.64,0.32,0.3889,-0.39,0.3,1.0998,-0.33,1.4565,-0.2356,-0.06,-0.3852
2850,1,1,4,6,5,2,1.01,2,-0.37,-0.02,-0.3397,-0.24,1.02,0.64,-0.9,-0.34,-1.0226,-0.02,0.6584,0.1099,-1.01,-1.0426
2851,1,2,1,6,6,3,1.23,2,1.1,1.51,0.0873,-0.24,-1,-1.6239,1.59,1.51,1.5866,1.47,-0.2514,2.7167,1.12,2.235
2852,2,4,1,5,5,3,0.71,2,-0.15,1.13,1.2115,-0.24,-0.47,-0.53,0.05,0,-2.1402,-0.63,-0.2514,-0.0651,0.41,0.6602
2853,2,3,1,5,5,2,0.17,1,-0.15,0.45,1.2115,1.38,-1,-0.767,0.05,0.91,0.4486,-0.33,0.6584,0.2882,0.65,0.3026
2854,1,1,1,6,5,2,0.89,2,-1.18,-0.02,1.2115,-0.64,0.06,-0.53,0.05,-0.66,-0.4567,-1.21,-1.3074,0.4684,-0.76,-1.0426
2855,1,4,2,4,4,1,0.02,2,-0.15,-0.02,1.2115,-0.95,0.06,-3.7666,-0.67,0.58,1.7024,0.54,1.4565,-0.2356,-0.06,-0.7176
2856,1,4,1,6,6,3,0.63,1,0.56,0.45,0.5206,1.38,0.56,-0.53,1.11,-1.27,-0.4567,0.15,0.1775,0.2882,-0.52,-0.0455
2857,1,2,1,5,5,2,0.27,2,0.32,-0.48,0.5206,-0.24,0.32,0.1524,-0.39,0.58,-0.4567,-0.92,0.4296,-0.0651,0.18,0.3026
2858,1,3,1,6,2,3,0.46,2,0.32,0.45,-2.5199,-1.22,0.56,0.3889,-1.33,-0.95,-2.1402,-1.21,-0.4946,-1.6519,-0.29,-0.3852
2859,1,2,1,3,5,3,0.1,2,1.1,-0.02,1.2115,0.24,0.79,0.1524,-0.39,-0.34,-0.0721,-0.77,1.2691,-0.0651,-1.28,-0.3852
2860,2,1,1,4,6,2,1.35,2,-1.53,-0.48,-0.9394,-0.24,-0.47,-0.767,1,0.91,-0.4567,-0.18,1.4565,-0.2356,0.41,-0.3852
2861,1,2,1,4,2,3,-0.43,2,-0.9,-0.02,0.0873,0.77,1.53,-0.3017,-0.39,-0.66,-2.1402,-0.02,-1.5329,-0.7235,-1.28,-0.7176
2862,1,1,1,6,6,3,1.45,2,1.84,0.81,1.2115,1.38,0.56,-0.076,1.59,-0.95,0.2171,0.78,-1.5329,0.4684,-0.29,0.3026
2863,2,1,1,5,6,2,1.18,2,-0.74,-0.48,-0.9394,-1.22,-0.2,0.1524,-0.39,-0.34,-1.0226,-0.33,-0.7332,-0.8805,-0.06,-0.3852
2864,2,1,1,5,5,2,-0.06,2,-0.9,0.81,1.2115,-0.64,-0.73,-3.7666,1.59,1.51,-0.4567,1.07,0.6584,-0.5641,0.41,1.4014
2865,1,4,1,2,2,2,-0.84,2,0.56,1.13,1.2115,1.38,0.06,-1.0202,0.5,0.3,-1.0226,0.78,-0.2514,0.2882,-1.01,-0.0455
2866,1,2,2,5,2,3,0.08,2,-0.56,-0.02,-0.9394,-0.95,0.56,-0.53,0.05,-0.34,-0.0721,-0.92,0.1775,0.1099,-0.52,0.3026
2867,1,2,2,3,3,2,-0.78,2,-0.74,-0.48,-1.4236,-1.22,0.32,-2.0269,-0.39,0,0.2171,-0.18,0.6584,0.2882,-0.52,0.3026
2868,1,2,1,5,4,3,0.56,2,-0.37,-1.04,-0.9394,-0.24,-0.2,0.1524,-0.67,-0.34,-2.1402,-0.18,-1.5329,0.2882,0.41,-0.3852
2869,2,4,1,1,2,3,-0.95,2,0.08,2.16,-0.9394,-0.24,-0.2,-1.0202,-0.39,-1.27,2.0662,0.34,-0.2514,-0.0651,-0.29,-0.3852
2870,2,1,1,6,4,2,0.82,2,-0.9,0.45,0.5206,2.35,0.06,-1.0202,-0.9,-0.66,-2.1402,0.15,-1.3074,-0.4017,-1.28,-1.0426
2871,2,1,1,4,4,1,-0.52,1,-0.37,-0.02,0.0873,-0.24,-0.47,0.1524,0.8,0.91,-2.1402,-1.68,0.6584,-0.4017,-0.52,0.3026
2872,1,4,4,3,6,1,1.52,1,-0.74,-1.26,1.2115,0.24,0.06,0.1524,1.59,2.29,0.9618,-1.68,1.4565,1.0166,1.12,1.0265
2873,2,1,1,5,3,3,0.5,2,0.82,1.51,1.2115,2.35,-0.47,-1.6239,1.59,1.23,0.9618,-0.18,-0.7332,2.0389,0.88,1.4014
2874,1,4,3,3,4,3,-0.23,2,0.08,-1.26,0.5206,-0.24,-0.47,-0.53,-0.39,-1.27,1.4702,-0.63,-0.2514,0.1099,-0.29,1.0265
2875,2,1,1,5,5,3,0.55,2,0.08,-0.02,-0.9394,-0.24,-0.47,-2.0269,0.05,0.58,-1.0226,-0.48,0.6584,0.2882,0.65,-0.0455
2876,1,2,1,5,6,3,1.02,2,-0.9,-0.02,1.2115,0.24,0.06,-0.53,0.05,0,-2.1402,0.78,-1.5329,0.2882,-0.06,0.6602
2877,2,1,1,5,2,2,-0.3,2,0.08,-0.48,0.5206,0.24,0.32,0.1524,-0.67,-0.34,-0.4567,-0.63,-0.7332,-0.2356,-1.28,-0.0455
2878,2,1,1,5,6,3,0.56,1,1.84,2.16,1.2115,2.35,-0.47,-3.7666,1.59,1.23,0.4486,0.34,0.1775,2.0389,0.88,3.8587
2879,2,1,1,5,5,2,0.26,2,1.1,0.45,0.0873,-0.24,0.56,-0.3017,0.8,-0.34,-0.0721,0.54,-0.7332,-0.7235,-0.29,0.3026
2880,1,4,1,2,2,3,-0.36,2,-0.37,-0.02,-0.9394,-0.24,0.06,1.2219,-0.39,-0.34,-2.1402,-0.92,1.4565,0.2882,-0.29,0.3026
2881,2,4,4,5,5,1,-0.6,2,0.82,1.51,1.2115,1.38,-1.68,0.64,0.05,1.51,-2.1402,0.34,-0.2514,-0.0651,1.38,1.0265
2882,1,1,1,5,5,3,0.78,2,1.1,-0.02,1.2115,2.35,-0.47,0.1524,0.8,0,0.2171,-0.18,0.6584,0.2882,0.41,0.6602
2883,1,4,1,3,2,3,0.32,3,-0.37,1.13,0.0873,0.24,-0.2,0.64,-0.39,0.58,-2.1402,-0.92,0.4296,-0.0651,-0.06,-0.3852
2884,1,1,1,5,3,3,-0.04,2,0.82,0.45,1.2115,0.77,0.79,-0.53,1.11,0,0.2171,-0.63,0.1775,0.649,-1.28,0.6602
2885,1,1,1,4,3,1,0.58,2,-1.3,-1.04,-1.7015,-2.31,0.79,-0.076,0.5,-1.78,-1.0226,0.34,-0.2514,0.2882,-0.76,0.3026
2886,2,1,4,6,6,2,1.25,2,-0.37,0.45,0.5206,0.24,-1.68,-2.5995,0.05,0.91,1.2288,1.07,1.4565,0.2882,1.7,1.4014
2887,1,1,1,4,6,2,0.38,2,-0.37,-0.02,0.5206,0.24,-0.47,-0.53,0.05,0.3,0.4486,-0.18,-0.2514,0.2882,0.65,0.3026
2888,1,1,1,5,3,3,-0.16,2,-0.56,-0.02,-0.9394,-0.95,-0.47,-1.0202,0.05,-0.34,-1.0226,-0.48,-0.051,-0.0651,0.18,-0.0455
2889,2,2,1,5,5,3,0.61,2,0.08,-0.02,1.2115,0.24,1.02,-0.076,-0.39,0.3,0.4486,0.34,-0.2514,-0.5641,-0.76,-0.0455
2890,2,1,1,3,3,3,-0.76,2,-0.56,-1.04,-2.1084,-0.95,-0.73,-0.53,-1.12,-1.27,-1.0226,-0.63,1.1922,0.649,0.18,-0.0455
2891,2,4,4,5,6,2,-0.4,2,-1.42,0.81,1.2115,-0.64,0.32,-1.6239,0.05,0.91,1.0998,-0.63,-0.2514,0.1099,-0.29,-0.0455
2892,1,4,1,4,3,1,-0.29,2,0.82,-1.04,1.2115,-0.64,0.79,-0.076,-1.33,-0.34,-2.1402,-2.05,-1.5329,-0.2356,-0.76,-1.3599
2893,1,2,1,3,6,3,1.15,2,0.32,-0.48,0.5206,0.77,0.06,0.1524,-0.39,-0.66,-1.0226,-0.77,-1.5329,-0.2356,-0.52,-0.3852
2894,1,1,1,4,6,3,1.05,2,0.08,0.45,-0.1639,0.77,-0.73,-0.767,0.8,0.58,0.2171,-0.02,0.6584,0.649,0.41,0.6602
2895,2,2,1,6,6,3,0.86,2,-0.37,-1.26,1.2115,0.24,-1,-1.2999,-0.39,0.91,-1.0226,0.34,-0.1091,0.649,0.88,0.3026
2896,2,1,2,4,4,3,0.69,1,2.63,-0.02,1.2115,2.35,-1.68,0.9139,1.59,1.81,-2.1402,0.54,-0.2514,1.2128,2.26,0.3026
2897,2,4,3,2,6,3,0.17,1,-0.74,-1.26,0.0873,0.24,0.56,0.9139,-1.56,-1.78,-1.0226,-0.63,-1.5329,-3.4503,-2.18,1.0265
2898,1,1,1,4,4,3,0.09,2,0.56,1.13,1.2115,0.77,-0.2,-1.2999,1.11,0.91,0.2171,-0.48,-0.2514,0.2882,-0.52,1.7943
2899,1,1,1,6,3,3,1.4,2,0.32,-0.02,1.2115,0.77,0.32,-1.0202,0.05,-1.78,-0.0721,0.54,-0.3495,0.1099,-0.52,-0.3852
2900,2,1,1,3,4,2,0.45,2,-1.18,-0.79,-1.4236,-1.22,0.56,1.2798,-0.9,0.3,1.5866,-0.77,1.1726,-0.7235,0.41,0.3026
2901,2,4,1,3,2,2,0.61,2,-0.15,-0.02,1.2115,-0.24,-0.47,-0.767,0.05,0.58,-0.0721,0.34,1.4565,0.1099,0.65,-0.0455
2902,2,2,4,3,4,3,-0.61,2,1.42,1.51,0.5206,1.38,0.56,-0.767,1.11,1.23,1.5866,0.54,0.6584,2.0389,0.65,1.4014
2903,1,2,1,6,3,1,0.97,2,0.56,0.81,1.2115,0.24,0.06,-0.076,0.8,-1.27,-1.0226,0.15,-0.7332,0.1099,-0.76,-0.7176
2904,1,1,1,5,6,2,0.58,2,-0.56,0.81,-0.9394,-0.24,0.56,-0.3017,0.05,0.3,-0.4567,-1.06,-0.7332,0.2882,-0.52,0.6602
2905,2,1,3,5,3,2,0.25,2,0.08,1.51,1.2115,0.24,0.06,-1.0202,1.59,0.3,0.2171,0.78,1.4565,1.4298,0.41,1.0265
2906,1,1,1,4,4,5,0.97,2,-0.15,-0.02,1.2115,-0.24,0.32,0.1524,-2.3,-1.78,-2.1402,-1.21,-1.3074,-1.0353,-0.76,-1.6717
2907,1,1,1,3,4,3,-0.43,2,-0.56,-0.79,1.2115,-0.24,0.56,-0.53,0.05,-0.66,-2.1402,-0.63,-0.7332,0.649,-0.52,1.0265
2908,1,1,1,6,2,4,1.25,1,0.08,0.45,1.2115,0.24,-0.2,-0.53,1.11,0.58,1.7024,0.54,1.4565,-0.0651,0.41,1.4014
2909,1,1,2,5,6,3,0.28,2,-0.54,-1.04,-0.9394,-0.64,1.02,1.2219,0.05,0.58,1.0998,0.78,-0.7332,1.2128,1.12,1.7943
2910,2,1,3,4,2,3,0.47,2,0.08,-1.26,1.2115,-0.24,0.06,-0.076,0.5,-1.78,0.4486,1.47,-0.7332,-0.0651,-1.01,1.0265
2911,2,1,1,2,2,2,-0.75,2,-0.37,-0.02,1.2115,-0.24,-0.2,0.1524,0.8,0.91,0.2171,-0.18,-0.2514,0.4684,0.65,0.3026
2912,1,2,1,6,4,2,0.68,1,-0.37,0.45,1.2115,0.77,2.55,-0.53,0.05,-1.27,0.9618,-0.63,0.9484,2.7167,-1.61,1.0265
2913,1,1,1,6,6,3,1.09,2,2.63,2.16,1.2115,2.35,0.06,-0.076,0.05,-0.34,-0.4567,-0.18,-0.2514,2.7167,-0.29,-0.3852
2914,2,4,4,4,6,3,0.27,1,-0.56,0.45,0.5206,-0.24,0.79,-0.076,1.59,0.3,-0.0721,-1.06,0.1775,-0.0651,0.18,1.0265
2915,2,1,1,6,4,3,0.32,1,0.32,-1.04,0.0873,0.77,0.06,-0.767,1.11,-0.66,-2.1402,-0.63,1.4565,-0.4017,-0.76,1.0265
2916,1,1,1,3,3,3,0.03,2,0.32,-0.02,1.2115,0.24,-0.2,1.2219,-0.9,-0.34,-1.0226,0.15,-0.7332,1.0166,0.18,-0.3852
2917,1,2,1,6,2,3,0.27,2,-0.9,-0.48,1.2115,-0.24,0.06,-0.076,1.59,1.23,0.2171,0.54,-0.2514,1.6881,0.88,1.4014
2918,1,2,1,3,3,2,0.85,2,-1.42,-1.04,-1.4236,-1.7,1.26,1.2219,-2.3,-0.34,0.2171,-1.06,0.6584,1.4298,-1.01,1.4014
