ST04Q01,ST15Q01,ST19Q01,misced,fisced,CLCUSE1,ESCS,FAMSTRUC,BELONG,STUDREL,ATTLNACT,ATSCHL,ANXMAT,FAILMAT,INSTMOT,INTMAT,SMATBEH,MATHEFF,MATINTFC,MATWKETH,SCMAT,SUBNORM,PV1MATH
1,1,1,0,0,4,-1.92,2,0.82,-0.02,-0.3397,0.24,-0.2,-0.767,0.05,0.3,0.6426,0.78,1.4565,2.0389,0.88,-0.7176,0
1,1,1,4,6,4,1.66,2,-0.37,-0.02,-0.3397,0.24,-0.47,0.1524,0.05,0.3,0.811,-0.18,0.6584,-0.0651,0.41,-0.3852,0
1,1,3,4,2,3,0.62,2,-0.9,-0.79,-0.9394,-0.24,0.32,0.3889,0.05,0.58,0.2171,0.34,-0.2514,0.1099,-0.52,-0.7176,0
2,4,1,1,2,2,-0.26,2,0.56,2.16,0.0873,0.77,0.06,-0.53,1.59,1.51,0.9618,2.27,1.4565,1.6881,0.88,0.3026,1
1,1,2,2,6,3,0.99,2,0.56,-0.02,1.2115,-0.24,0.79,1.2219,0.05,0.0,-0.4567,-0.92,0.1775,-0.0651,-0.52,-0.3852,0
1,3,1,1,3,4,-0.09,2,-0.56,-0.48,1.2115,0.24,0.32,0.1524,0.5,-0.34,-0.4567,-0.18,0.6584,-0.0651,-0.52,-0.0455,0
1,2,2,4,4,3,0.51,2,0.82,2.16,1.2115,2.35,1.02,-0.53,1.59,1.51,0.9618,1.07,-0.2514,1.4298,-0.52,0.3026,0
1,1,1,3,4,3,-0.52,2,1.1,0.81,0.0873,1.38,-0.73,-1.0202,0.05,1.51,0.2171,0.15,1.4565,1.6881,-0.06,2.235,0
2,1,1,4,4,3,-0.88,2,-0.56,-0.48,-0.9394,-0.24,0.32,0.3889,-1.12,-0.34,0.2171,-0.33,-0.2514,-0.4017,0.41,-0.3852,0
1,1,1,4,3,3,0.39,2,0.08,-0.48,0.5206,-0.24,0.79,0.64,-0.67,-0.66,-0.0721,0.54,0.1775,-0.8805,-0.76,-1.3599,0
2,2,1,6,6,3,1.0,2,-1.42,-1.26,-0.3397,-1.96,-1.3,-0.3017,0.05,0.58,0.6426,2.27,1.4565,-0.8805,1.38,-0.3852,1
1,4,2,4,2,2,-0.68,2,-1.99,-1.26,-0.9394,-1.46,2.55,1.2219,-2.3,-1.78,-2.1402,-1.86,-1.5329,-1.0353,-2.18,-4.2456,0
1,1,1,4,4,2,-0.04,2,0.82,-0.02,0.5206,1.38,-1.0,-0.53,1.11,0.3,-0.0721,0.34,1.4565,0.2882,-0.06,-0.0455,0
1,1,1,3,3,2,-0.89,2,-1.05,-1.04,0.0873,-0.64,0.32,-0.53,-0.9,-0.66,0.2171,0.54,0.6584,-0.2356,-0.29,-1.6717,0
2,1,1,4,4,3,-0.93,2,0.32,0.81,0.0873,0.77,0.56,-0.076,-0.67,-0.34,-0.4567,-0.48,-1.5329,1.0166,-0.76,-0.3852,0
2,1,1,6,6,2,1.82,2,-1.05,-0.48,-0.9394,-0.24,-0.2,0.64,-0.67,-0.34,1.0998,2.27,1.4565,-0.5641,-0.06,-1.3599,1
2,4,1,6,4,3,1.55,2,0.08,-0.02,-1.8409,-0.95,0.79,-0.53,-1.12,-0.34,0.2171,-0.33,-1.334,-1.1886,0.41,-1.3599,1
1,1,1,3,3,2,-0.66,2,-0.9,0.45,0.0873,0.77,1.53,0.64,0.5,-1.78,-0.4567,-0.18,-0.7332,-0.5641,-1.01,-1.0426,0
2,4,1,2,2,1,-2.6,2,-0.15,2.16,1.2115,0.24,-0.2,0.0882,1.59,0.91,0.2171,-1.06,0.6584,-0.2356,-0.06,1.0265,0
1,1,1,6,6,3,2.02,2,-0.9,-0.48,-1.7015,-0.64,-0.73,-0.53,-0.9,0.0,-0.0721,-0.18,1.4565,-0.4017,0.18,-1.0426,1
2,4,3,3,4,2,-1.04,2,0.08,-0.48,0.0873,0.24,0.06,-1.2999,0.05,-1.27,0.2171,-0.48,0.1775,-0.2356,0.41,-0.3852,0
1,1,1,5,4,3,0.72,2,0.08,-0.02,-0.9394,-0.24,-0.2,-0.767,0.05,0.3,-0.0721,0.15,-0.7332,0.4684,-0.06,-0.0455,0
1,1,1,6,4,2,1.28,2,0.82,-0.79,-0.9394,-0.24,-0.47,1.2219,-2.3,-1.78,-0.4567,-0.48,-1.5329,-0.5641,-0.76,-1.0426,0
2,1,1,4,3,2,0.05,2,0.32,-0.02,0.0873,-0.24,0.56,-0.3017,-0.39,-0.34,0.6426,-0.77,0.6584,0.2882,-0.52,-0.3852,0
2,3,2,4,4,3,-0.6,2,0.11,-0.02,-1.7015,-0.64,-0.73,0.1524,-1.12,-0.34,0.2171,-1.06,1.2691,-1.1886,-0.52,-0.7176,0
1,1,1,5,6,2,0.42,2,-0.56,-0.79,-0.9394,-0.64,0.06,0.1524,-0.39,-0.66,-0.4567,-0.33,-0.7332,-0.5641,-0.52,-1.0426,0
1,1,1,4,4,2,-0.02,2,-0.56,-0.48,0.0873,0.24,2.55,1.5828,-0.39,-0.95,-2.1402,-0.18,-1.5329,-0.5641,-1.61,-1.0426,0
1,1,1,6,6,3,0.8,2,-0.37,-0.48,-0.9394,-0.24,-0.2,1.2219,-0.67,-0.34,-1.0226,-0.48,0.6584,0.1099,0.18,-0.0455,0
1,3,3,2,2,2,-2.01,2,0.08,0.45,-0.3397,0.24,0.06,0.1524,0.0,0.91,1.0998,-0.92,-0.6509,0.2882,0.41,1.7943,0
1,3,3,2,2,2,-2.49,2,0.32,1.51,0.5206,0.24,-0.73,-1.6239,-1.17,0.0,1.8194,-1.4,-0.7332,-0.2356,-0.52,0.6602,0
1,1,3,6,3,2,-0.78,1,-1.18,-0.02,-1.4236,-0.24,-0.47,-1.2999,-0.9,-0.34,0.4486,-0.33,0.0758,-0.4017,0.41,-0.7176,0
1,1,3,3,3,1,-1.09,2,-0.62,-1.26,0.0873,-0.64,0.06,0.3889,-1.33,-0.95,-2.1402,-0.92,-1.5329,-1.0514,-1.61,-0.7176,0
1,1,2,4,4,2,-0.09,2,-0.15,-1.47,-0.9394,-1.22,1.89,2.0328,-1.56,-1.27,-0.0721,-0.33,-1.5329,-1.8165,-2.18,-1.0426,0
2,1,1,4,4,3,-0.95,3,-0.56,-0.02,0.0873,-0.64,-2.37,-0.3017,-0.67,-0.66,0.6426,0.78,-0.7332,0.2882,0.88,-0.0455,1
2,1,1,4,4,3,-0.89,2,0.82,-1.04,1.2115,1.38,-0.2,0.1524,0.05,-0.95,1.2288,1.47,-0.7332,1.4298,0.41,-0.0455,0
2,1,1,6,4,2,1.65,2,0.32,-1.26,0.0873,-1.22,0.32,0.3889,0.05,-0.34,0.811,0.54,-0.7332,-0.5641,-0.76,-0.0455,0
2,1,1,4,3,3,-0.38,2,-0.9,-0.02,0.0873,0.24,0.32,1.2219,0.05,0.0,1.8194,0.15,-0.2514,0.2882,-0.29,1.4014,0
1,2,1,3,3,2,-0.83,2,0.56,0.45,0.5206,-0.64,-1.0,-1.2999,-1.56,-1.78,0.6426,1.07,-1.5329,-0.7235,-0.76,-0.3852,0
1,1,1,3,3,3,-0.85,2,-0.74,-0.48,0.0873,0.24,0.06,0.9139,-0.9,-0.66,-0.0721,-0.63,-0.7332,-0.2356,-1.28,-0.3852,0
1,4,1,3,3,2,-1.25,2,-0.15,0.45,-1.4236,-0.95,-2.37,0.3889,-0.9,0.0,-0.0721,1.47,0.6584,-1.0353,1.12,-1.0426,1
2,1,1,4,3,2,-0.06,2,-0.56,-1.68,-1.4236,-0.64,0.06,0.3889,-1.12,-0.66,-0.0721,-0.18,0.6584,0.5301,-0.29,-0.7176,0
1,1,3,4,6,3,0.33,1,-1.99,-1.04,-0.3397,-1.22,1.26,0.3889,-1.56,-1.78,-0.4567,0.78,-1.5329,-3.4503,-0.29,-0.3852,1
2,3,3,3,3,1,-1.24,3,-0.74,0.81,-0.9394,0.24,1.53,-0.53,1.11,0.3,2.2022,0.15,0.1775,0.649,0.65,1.0265,0
1,1,1,4,3,2,-0.32,2,-0.37,-0.48,-0.9394,-0.95,-0.47,-0.53,-0.39,0.91,0.4486,0.54,0.1775,-0.2356,0.41,-0.7176,0
2,1,1,4,4,2,0.15,2,-0.74,0.45,0.5206,-0.24,0.06,0.1524,-0.67,-0.34,-1.0226,0.78,1.4565,-0.5641,-0.52,-1.0426,0
2,4,4,3,3,1,-0.72,2,-0.15,-1.68,-0.9394,-0.64,0.06,0.64,-0.9,-0.34,-0.0721,-0.18,-1.5329,-3.4503,-0.52,-1.0426,0
1,1,4,5,6,2,1.36,2,-1.05,-1.04,-1.7015,-0.24,0.32,0.1524,-1.33,-1.27,0.2171,-0.02,1.4565,-0.0651,-1.01,-1.9864,1
1,1,1,4,3,2,0.18,2,-0.74,-0.02,-1.4236,-0.64,0.79,2.6645,-2.3,-1.78,-2.1402,-0.33,0.1775,-1.9945,-2.18,-1.0426,0
2,1,1,4,4,3,-0.12,1,0.32,0.45,1.2115,0.77,-0.47,-0.076,0.05,-0.34,0.4486,1.07,0.1775,0.1099,0.18,-0.3852,1
1,1,1,4,4,1,-0.7,1,0.08,-0.48,-0.9394,-0.24,0.79,0.64,-0.9,-0.34,-1.0226,-0.92,-1.5329,-0.7235,-0.29,-0.3852,0
1,1,1,3,4,3,-0.78,2,1.1,-0.79,0.5206,-1.22,0.32,0.64,-0.39,-1.27,-2.1402,0.15,-0.2514,-0.2356,-0.52,0.3026,0
1,2,1,3,3,2,-0.91,2,-0.37,-0.79,-0.9394,-0.24,0.06,-0.076,-1.12,-0.34,-1.0226,-0.77,-1.5329,-0.5641,-0.29,-1.3599,0
1,1,1,3,3,3,-1.11,2,-0.37,-0.48,-0.3397,-0.64,0.56,0.1524,-0.39,-0.34,-0.4567,-0.63,-0.7332,-0.4017,-1.01,0.3026,0
1,1,1,4,4,3,0.0,2,-0.37,-0.48,-0.3397,0.24,-0.73,-0.767,-0.67,-0.34,0.2171,0.54,0.1775,-0.0651,0.65,-0.3852,1
1,1,1,4,4,2,-1.16,2,-0.15,-0.48,-1.4236,-0.24,0.79,1.5828,-1.12,-0.34,-0.0721,-0.18,-0.7332,-0.7235,-0.76,-1.0426,0
2,1,1,4,3,2,0.3,2,-0.37,-0.02,0.5206,-0.24,-0.2,-0.3017,0.05,0.91,1.2288,-0.48,0.0421,-0.7235,0.65,-0.7176,1
2,3,4,4,3,3,-0.66,1,-0.98,-0.97,-1.7015,-1.46,0.06,-0.1735,-0.9,0.0,1.3516,-1.21,0.1775,-0.88,-1.28,-0.3852,0
2,4,1,4,3,5,0.21,2,-0.56,-0.48,0.5206,0.24,-0.73,-0.076,0.5,0.0,0.2171,0.15,1.4565,0.649,0.88,-0.0455,1
2,1,1,4,4,1,-0.99,1,-0.74,-0.08,-1.7015,-1.7,1.53,1.5828,0.5,1.23,2.5276,-0.33,0.1775,1.0166,0.65,0.7601,0
2,1,1,4,4,2,-0.75,2,-1.05,-0.02,-0.9394,-0.24,0.56,-0.076,0.05,0.0,0.2171,-0.18,1.4565,-0.5641,-0.76,-0.0455,0
2,4,4,4,4,3,-0.67,2,-1.18,-0.48,-0.9394,-0.64,-0.73,-0.53,0.05,0.58,0.2171,1.47,0.6584,-0.4017,0.88,-0.3852,1
2,1,1,4,4,2,0.09,1,-0.15,-0.02,-1.4236,-0.64,0.06,0.64,-0.9,0.3,-1.0226,-0.02,-0.7332,0.1099,0.41,-1.0426,1
1,1,1,5,3,2,0.83,2,-1.64,-1.26,-1.4236,-0.95,0.79,0.9139,-1.33,-0.66,-2.1402,-0.77,-1.5329,-0.8805,-1.61,-1.0426,0
2,1,1,4,5,1,0.21,2,2.63,1.51,0.5206,0.24,-1.3,0.3889,-0.9,0.0,0.4486,0.54,1.4565,0.649,0.41,-0.7176,0
2,4,1,4,4,2,-0.77,2,-0.37,1.13,0.5206,-1.22,1.53,-1.0202,0.05,1.23,1.3516,-0.18,1.4565,1.4298,0.65,0.6602,0
1,1,1,3,4,3,-0.23,2,-0.56,-0.02,-1.4236,-0.24,1.53,0.3889,-0.67,-1.27,-0.0721,-0.18,-1.5329,-0.0651,-1.28,-1.3599,0
1,1,1,3,4,1,-0.67,1,0.32,0.45,0.0873,0.24,0.32,0.3889,0.05,-0.34,-0.0721,-0.02,-1.5329,-0.0651,-0.52,0.6602,0
2,1,1,4,6,3,0.97,2,-0.15,-0.02,0.5206,-0.24,0.56,0.9139,0.5,-0.66,1.3516,-0.02,0.1775,0.4684,-0.06,-0.0455,0
2,1,1,4,4,2,-0.92,2,-1.53,-1.04,-0.3397,-0.24,0.79,0.1524,-0.39,-0.34,-0.0721,-0.77,-1.5329,-1.1886,-0.52,-0.3852,0
2,1,1,3,4,3,-0.52,2,-1.3,-0.79,-1.7015,-0.95,0.32,0.64,-0.39,0.0,-2.1402,-0.77,-0.7332,-3.4503,0.41,-0.0455,0
2,1,3,3,3,1,-1.44,2,-0.56,-0.79,-1.4236,-0.64,0.32,-0.076,-1.56,-0.34,-1.0226,-0.63,-0.2514,-0.4017,-0.76,-1.0426,0
2,1,1,4,4,1,-1.19,2,-1.18,-0.48,0.0873,-0.24,1.02,0.1524,-0.67,0.0,-1.0226,0.15,-0.7332,-0.7235,0.18,-0.3852,0
1,1,1,6,6,1,1.62,2,-1.18,-0.02,-0.9394,-0.95,0.32,0.4361,-0.67,0.3,1.4702,-0.33,-1.5329,-0.5641,-0.06,-0.3852,0
1,1,1,6,4,2,1.04,2,0.32,-0.02,-1.7015,-0.64,-0.47,0.64,-1.12,-0.34,-0.4567,-0.33,-0.7332,-0.5641,-1.01,-0.0455,0
2,1,1,4,6,2,1.1,2,-0.9,-0.79,-1.4236,-0.95,-1.68,-1.2999,-0.39,-0.34,-0.4567,1.47,0.6584,-1.4948,-0.06,-1.3599,1
2,1,1,6,3,2,1.81,2,-0.9,-0.02,-1.7015,-1.7,1.26,1.7434,-0.39,1.4,0.9618,0.36,-0.1091,0.2882,0.08,2.235,0
2,1,1,4,4,3,-0.12,2,-0.56,-0.02,-0.9394,-0.24,-0.47,-0.53,-0.9,-0.34,-2.1402,0.34,0.6584,-0.8805,-0.06,-1.3599,1
2,3,1,3,3,2,-1.09,2,-1.53,0.45,1.2115,-0.64,1.26,1.5828,-1.12,-0.95,-2.1402,0.15,0.1775,-1.1886,-0.29,-0.7176,0
2,4,1,3,3,2,-0.61,2,0.11,-1.04,-0.3397,-0.24,1.26,2.0328,-0.9,-0.34,1.0998,-0.18,0.1775,-0.8805,-0.29,0.3026,0
1,1,1,4,4,2,0.18,2,0.08,-1.04,-0.9394,-0.95,0.32,1.5828,-2.3,-1.78,-0.4567,-0.48,-1.5329,-0.5641,-0.52,-1.3599,0
1,1,1,4,4,1,-0.45,2,-1.4,-0.02,0.5206,-0.64,1.26,1.2219,-1.33,-1.78,-2.1402,0.15,-1.5329,-1.1886,-1.28,-0.3852,0
1,3,2,4,4,3,-1.06,2,-0.56,-0.48,-0.3397,-0.24,0.32,0.3889,-0.39,0.0,-1.0226,-0.48,0.6584,0.1099,-0.76,-1.0426,0
1,1,1,6,6,2,1.22,2,-0.37,-0.02,1.2115,0.24,1.89,1.2219,-0.67,-0.34,0.6426,-0.18,-0.7332,-0.0651,-1.28,-0.0455,0
1,1,1,3,4,3,-1.57,1,-1.64,-0.79,-0.9394,-0.95,-0.47,0.9139,0.05,-1.78,-1.0226,-0.92,-1.5329,-1.6519,-0.52,-0.0455,0
2,1,1,6,6,2,-0.25,2,2.63,1.13,0.0873,-0.64,0.79,-0.53,0.5,-1.27,-0.0721,-0.33,-1.5329,-1.8165,-2.18,-0.0455,0
2,4,1,3,3,2,-1.14,2,-1.05,0.45,0.5206,1.38,-0.2,-1.0202,0.8,0.91,-0.0721,0.78,1.4565,-0.2356,0.65,1.7943,1
1,1,1,4,3,3,-0.55,2,-0.37,-0.79,-0.9394,-0.24,-0.47,-0.076,0.05,0.58,0.4486,0.78,1.4565,-0.2356,0.41,-0.7176,1
1,1,1,4,4,2,0.07,2,0.56,0.45,-1.4236,0.24,0.06,0.9139,-0.67,0.0,0.4486,0.34,-0.7332,-0.7235,-0.29,-0.3852,1
1,1,1,4,3,3,-0.57,1,-1.42,-0.02,-1.4236,-1.22,-0.47,-0.767,-0.9,0.3,0.6426,-0.18,-0.7332,-0.2356,-0.29,-0.7176,1
1,3,1,4,5,3,0.25,2,-1.53,0.81,1.2115,0.24,0.79,-0.3017,-0.39,-0.34,0.9618,0.34,-0.2514,1.2128,0.41,-0.7176,1
2,4,1,4,4,2,-0.56,2,-0.15,-1.04,-0.9394,0.24,2.55,0.9139,0.05,-1.78,-2.1402,-0.18,-1.2506,-2.4418,-1.28,-0.3852,0
1,4,1,3,4,3,-0.3,2,-0.56,-0.02,-0.9394,-0.24,0.32,0.64,-1.12,-0.34,0.4486,-0.33,-0.2514,-0.2356,-0.29,-0.0455,0
1,1,1,6,3,3,0.67,1,0.08,-1.47,-0.3397,0.24,1.02,-0.076,0.05,-0.95,-2.1402,-0.48,0.1775,-1.0353,-2.18,-0.7176,0
1,1,1,3,4,2,-0.55,2,0.56,-0.02,-0.9394,-0.24,0.56,-0.076,-0.9,-0.34,0.2171,-0.02,-0.7332,-0.4017,-0.52,-0.7176,0
2,3,1,5,4,2,0.89,2,0.08,-0.48,-0.9394,-0.24,0.32,0.1524,-0.9,0.3,-0.0721,-0.48,-1.5329,-1.0353,0.41,-1.0426,1
1,4,1,4,4,2,-0.17,2,0.82,-0.48,-1.7015,-0.95,0.06,1.5828,-2.3,-1.78,-0.4567,-0.33,-1.5329,-3.4503,-2.18,-0.7176,0
1,1,1,3,4,3,-0.45,2,0.82,0.45,-0.3397,0.24,-1.68,-0.53,0.05,0.0,-0.0721,0.54,0.6584,-1.0353,0.41,0.3026,0
1,1,1,4,4,2,-0.44,2,-0.37,-0.02,-1.7015,-0.64,-0.47,0.3889,-1.12,0.3,-1.0226,-0.02,-0.2514,-0.8805,-0.76,-1.3599,0
1,1,1,6,4,3,1.22,2,0.32,-0.02,-0.3397,1.38,-1.3,0.64,-1.33,1.51,-0.0721,0.26,-0.2514,1.0166,0.41,-1.3599,0
2,1,1,3,3,2,-0.8,1,-0.9,-0.02,-0.9394,-0.64,0.56,0.3889,-0.39,-0.34,0.4486,-0.02,-1.5329,-0.4017,-0.52,-0.0455,0
2,4,1,6,6,3,1.49,2,1.1,2.16,1.2115,2.35,2.55,2.6645,-1.12,-1.78,0.2171,-0.18,1.4565,-1.6519,-1.61,-0.7176,0
2,1,1,6,6,5,1.1,2,-0.37,-0.02,-0.9394,-0.24,-2.37,0.1524,0.05,1.23,1.9398,2.27,1.4565,2.7167,2.26,-0.0455,1
1,1,1,4,4,1,0.18,2,-1.18,-1.68,-0.9394,-1.46,0.32,0.1524,-0.39,-0.34,1.3516,0.34,-0.2514,-0.5641,-0.06,-0.3852,0
1,1,1,6,5,3,0.97,2,0.56,-0.48,1.2115,0.24,-0.2,-0.3017,0.05,-0.95,0.4486,0.34,1.2691,-0.0651,0.18,0.3026,1
1,1,1,4,3,3,0.07,2,0.56,-0.02,0.0873,0.77,-0.47,-0.076,0.05,0.3,0.6426,0.54,0.6584,-0.0651,0.41,-0.3852,0
2,1,2,5,4,2,0.33,2,-0.56,-0.48,0.0873,0.24,-0.73,-0.3017,-1.12,-0.66,1.0998,-0.63,1.4565,-0.4017,0.88,-0.7176,0
2,3,3,3,3,2,-1.37,2,-1.05,0.81,0.5206,-0.24,-0.47,-0.076,0.05,0.91,2.2022,0.78,-0.2514,1.0166,1.12,1.7943,1
2,2,1,3,4,2,-0.71,1,-1.18,0.81,-0.3397,-0.95,0.79,0.3889,-0.39,0.3,1.5866,-0.77,0.1775,-0.3127,-0.52,-0.0455,0
1,3,1,4,4,3,-0.58,2,1.42,0.81,1.2115,0.24,2.55,2.0328,0.05,-1.78,0.6426,2.27,0.1775,-3.4503,-1.28,-1.0426,0
2,4,1,4,6,2,1.01,1,0.08,-1.26,-1.4236,0.24,0.06,-0.3017,0.05,0.58,0.811,0.34,0.1775,0.1099,0.41,-0.3852,0
2,1,1,6,6,3,1.21,1,-0.15,-0.02,0.0873,0.24,-0.47,-1.2999,0.05,-0.66,0.4486,0.78,1.4565,-0.0651,-0.06,-0.7176,1
2,1,1,4,4,2,0.0,2,-0.9,-0.48,-0.9394,-0.95,-1.3,0.3889,-0.39,0.58,0.2171,2.27,-0.2514,-0.7235,1.12,-0.7176,1
2,1,1,3,6,1,0.64,2,-1.3,1.51,1.2115,-0.24,1.53,1.2219,-2.3,-1.78,0.6426,2.27,1.4565,1.4298,0.18,0.6602,0
2,1,1,2,3,2,-0.73,2,-0.56,-1.47,-0.3397,-0.24,0.79,0.64,-1.33,-1.27,0.9618,-0.33,-1.5329,-0.8805,-0.52,-1.3599,0
1,1,1,3,4,3,-0.95,2,-0.56,-1.91,0.5206,0.24,1.26,1.5828,-0.9,0.3,-0.4567,-0.33,-0.2514,0.649,-1.28,-0.3852,0
2,1,4,3,3,1,-1.09,1,-1.05,-1.26,-0.9394,-1.96,0.06,0.1524,-1.56,0.3,1.7024,-0.77,-1.5329,0.1099,-0.29,0.3026,0
2,3,1,3,2,2,-0.84,2,-0.37,0.81,-0.3397,-0.24,0.56,0.9139,-0.9,-0.34,0.6426,0.15,-0.7332,-0.2356,-0.76,-1.0426,0
2,1,1,6,6,1,0.82,2,-1.05,-0.48,0.5206,-0.24,0.56,-1.2999,0.05,-1.78,-0.4567,2.27,-0.7332,-0.8805,-1.01,0.3026,0
2,1,1,6,6,3,1.05,2,0.32,-0.48,0.0873,-0.95,0.06,0.64,-0.39,0.91,0.4486,0.78,-1.5329,-0.0651,-0.06,-0.7176,1
1,1,1,6,3,3,1.22,2,-0.37,-0.02,-0.9394,-0.64,1.02,0.1524,-0.67,-0.66,-1.0226,0.54,-1.5329,-0.2356,-0.76,-0.3852,0
1,1,1,6,2,1,1.07,2,-1.87,-1.26,-0.3397,-0.24,1.89,-0.076,0.05,-1.78,-2.1402,-0.02,-1.5329,-1.0353,-2.18,1.0265,0
2,4,1,3,5,2,0.97,2,0.08,-0.48,1.2115,0.77,0.32,0.64,0.8,0.91,0.811,2.27,-0.2514,-0.5641,0.18,-0.3852,1
1,1,1,5,6,3,1.1,2,-1.18,-0.48,-0.3397,-0.95,0.79,0.1524,-0.39,-0.66,1.0998,-0.18,-0.7332,-0.0651,-1.01,-0.7176,0
1,1,1,4,5,2,0.67,1,1.42,0.45,0.0873,-0.24,-1.0,-0.53,-1.83,0.58,-0.4567,0.78,-1.5329,-0.0651,-0.52,-0.7176,1
1,1,1,4,5,2,1.24,2,-0.9,-1.04,1.2115,0.24,1.02,0.1524,-0.9,-1.78,0.4486,0.34,-1.5329,-0.5641,-0.52,-0.7176,0
1,1,1,4,4,2,-0.62,2,-1.05,-0.48,-0.9394,-0.95,0.32,0.3889,-1.83,-1.78,-1.0226,-0.18,-0.2514,-1.0353,-0.29,-4.2456,0
1,1,1,3,3,2,-0.29,2,-0.56,-0.79,1.2115,1.38,0.32,-0.076,0.05,-0.66,0.811,-0.48,-0.2514,1.4298,-2.18,0.6602,0
1,4,1,1,3,3,-1.06,2,1.1,-0.79,1.2115,0.24,0.79,-0.076,0.05,-0.34,0.2171,1.07,-1.5329,-0.4017,-0.29,-0.3852,0
2,1,1,3,3,2,-1.06,2,-0.37,-0.48,-0.9394,-0.24,0.32,-0.076,-0.39,0.3,1.5866,-0.48,1.4565,-0.4017,0.18,-0.3852,0
2,4,4,3,2,3,-0.75,2,1.84,-0.48,1.2115,1.38,-2.37,0.9139,1.59,2.29,0.2171,2.27,-0.2514,1.4298,2.26,0.6602,1
2,2,4,2,3,2,-0.65,2,-0.37,-2.5,-0.9394,-0.24,-0.47,1.2219,-1.33,-1.78,0.6426,-0.18,1.4565,-0.8805,0.18,-0.7176,0
2,1,1,3,3,1,0.39,2,-0.56,-0.79,-0.3397,-0.64,0.79,0.64,-0.67,0.0,0.4486,0.15,-0.7332,-1.0353,-0.52,-1.6717,0
2,1,1,4,4,2,-0.24,2,0.56,-1.26,0.0873,-0.24,-0.73,-0.076,-1.12,-0.34,0.4486,0.15,-0.4946,-0.0651,1.38,-1.0426,0
1,4,4,3,3,2,-1.45,2,-1.64,-0.48,-1.4236,-1.46,0.32,0.3889,-2.3,-1.78,-2.1402,-1.86,-1.5329,-1.0353,-1.28,-0.7176,0
1,1,1,3,6,3,0.78,2,0.08,-0.02,0.0873,-0.64,-0.2,0.1524,-0.9,-0.34,-0.4567,-0.02,-0.7332,-0.0651,0.18,-0.7176,1
2,1,1,6,6,2,0.5,2,-0.56,-0.02,-0.9394,-0.24,-0.47,0.3889,0.05,-0.34,0.2171,-0.48,1.4565,-0.4017,0.18,-0.0455,0
1,1,1,3,3,3,-0.11,2,0.56,0.81,1.2115,2.35,-1.3,-1.0202,1.59,2.29,1.8194,2.27,1.4565,0.649,2.26,1.0265,1
2,1,1,3,6,3,1.48,1,0.08,-0.02,1.2115,1.38,0.56,0.1524,1.59,-0.34,-0.0721,2.27,-1.5329,0.649,-0.29,1.0265,1
1,1,2,4,2,3,0.53,2,-1.75,0.45,1.2115,0.77,1.26,0.3889,0.05,0.58,-1.0226,-0.33,-0.7332,0.4684,-0.29,-0.0455,0
2,1,1,6,6,3,2.34,2,1.42,1.13,1.2115,-0.11,0.36,0.3889,1.59,0.58,2.0662,2.27,-0.2514,2.7167,0.65,2.8039,0
2,1,1,3,5,3,0.64,2,-0.74,-0.48,-0.3397,-0.95,0.56,1.2219,-1.12,-1.78,-2.1402,-0.63,-1.5329,-0.7235,-2.18,-1.3599,1
1,3,1,3,3,3,0.41,2,-0.37,-0.02,-0.9394,-0.24,0.06,-0.076,0.05,-1.27,-1.0226,-0.63,-0.2514,0.1099,-0.76,-0.7176,0
2,1,1,6,6,1,0.43,2,-1.05,-0.02,0.5206,-0.24,-0.47,-0.53,-0.39,0.0,1.9398,-1.36,0.1775,0.2882,-0.52,-0.3852,0
2,1,1,6,6,2,1.22,2,-0.74,-0.79,-0.3397,0.24,-0.47,1.2219,1.59,1.81,1.3516,0.34,1.4565,-0.2356,1.12,-0.3852,1
2,1,1,3,3,3,-0.35,2,0.03,-0.48,1.2115,2.35,-0.2,-2.0269,1.59,1.23,0.6426,2.27,1.4006,-0.0651,0.65,0.3026,0
2,1,1,3,4,1,-0.21,2,-0.37,-0.48,-0.9394,-0.24,0.06,-0.3017,0.05,0.58,-0.0721,-0.18,0.4155,0.2882,0.65,0.6602,0
2,1,1,2,2,1,-1.28,2,-0.9,0.45,-0.9394,-0.24,-0.47,-0.076,0.05,0.91,0.811,0.15,1.4565,0.1099,0.65,-0.7176,0
1,1,1,6,6,3,2.35,2,1.42,-0.02,1.2115,0.24,-1.0,1.2219,1.59,-0.34,1.2288,1.07,1.4565,0.2882,0.65,0.3026,1
1,1,1,5,4,2,0.76,2,-1.64,-1.04,-1.4236,-0.95,0.56,-0.767,-2.3,-1.78,-2.1402,-1.36,-1.5329,-1.1886,-0.52,-1.0426,0
1,2,1,3,3,3,-0.4,2,0.32,0.45,1.2115,0.77,-1.0,-0.767,-0.67,-0.34,0.2171,0.34,-0.7332,0.8307,0.65,0.6602,1
2,4,1,3,3,3,-1.19,1,-1.53,-0.79,1.2115,-0.64,0.06,1.5828,-1.33,-0.66,1.7024,-0.18,0.6584,0.2882,0.18,-0.7176,0
2,3,4,3,4,4,-1.19,2,0.32,1.51,-0.3397,0.24,0.32,0.1524,1.59,1.23,1.2288,0.15,0.6584,1.4298,0.88,1.7943,0
2,1,4,3,3,3,-0.82,2,-0.9,-0.02,1.2115,-0.95,1.02,-0.53,0.05,0.58,0.2171,-0.33,-1.5329,1.2128,-0.76,-1.0426,0
